         633662181 function calls (624021167 primitive calls) in 545.928 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      650    0.014    0.000    0.014    0.000 {built-in method min}
     1184    0.014    0.000    0.047    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\gym\spaces\box.py:25(__init__)
    17661    0.014    0.000    0.029    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\numpy\core\shape_base.py:219(_vhstack_dispatcher)
     1300    0.014    0.000    1.749    0.001 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\tensor.py:181(backward)
    70632    0.014    0.000    0.014    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\indexes\numeric.py:237(inferred_type)
      120    0.013    0.000    0.027    0.000 ..\highway_env\road\road.py:244(__init__)
    70632    0.013    0.000    0.013    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\indexing.py:922(_has_valid_setitem_indexer)
    11065    0.013    0.000    0.023    0.000 p:\学校相关\比赛、项目及其他\2022交科校赛\MARL_CAVs\MARL_CAVs-main\MARL\single_agent\Memory_common.py:26(_push_one)
    35310    0.012    0.000    0.022    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\dtypes\cast.py:1489(<genexpr>)
     1950    0.012    0.000    0.232    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\utils\tensorboard\_convert_np.py:29(_prepare_pytorch)
     3413    0.012    0.000    2.922    0.001 ..\highway_env\envs\highway_env_v1.py:57(_reward)
     1300    0.011    0.000    1.879    0.001 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\autograd\grad_mode.py:23(decorate_context)
    52977    0.011    0.000    0.011    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\indexes\base.py:3250(_convert_list_indexer)
     1754    0.011    0.000    0.526    0.000 ..\highway_env\vehicle\behavior.py:225(mobil)
     1300    0.011    0.000    0.219    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\autograd\__init__.py:28(_make_grads)
     3413    0.011    0.000    0.058    0.000 p:\学校相关\比赛、项目及其他\2022交科校赛\MARL_CAVs\MARL_CAVs-main\MARL\MaPPO.py:150(<listcomp>)
    69913    0.011    0.000    0.011    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\numpy\core\fromnumeric.py:1191(_argmin_dispatcher)
     7310    0.011    0.000    0.029    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\numpy\core\numeric.py:1816(isscalar)
    35316    0.010    0.000    0.010    0.000 {built-in method gc.get_referents}
      120    0.010    0.000    0.012    0.000 X:\Anaconda\envs\marl_cav\lib\contextlib.py:49(inner)
     3250    0.010    0.000    0.010    0.000 {built-in method torch._C._log_api_usage_once}
    15108    0.010    0.000    0.012    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\nn\modules\module.py:1113(<lambda>)
    15576    0.010    0.000    0.010    0.000 {method 'requires_grad_' of 'torch._C._TensorBase' objects}
     2728    0.010    0.000    0.941    0.000 ..\highway_env\utils.py:89(rotated_rectangles_intersect)
    17661    0.010    0.000    0.015    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\numpy\core\shape_base.py:208(_arrays_for_stack_dispatcher)
     2574    0.010    0.000    0.270    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\utils\tensorboard\_convert_np.py:9(make_np)
    17661    0.009    0.000    0.012    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\internals\blocks.py:276(__len__)
     2608    0.009    0.000    0.020    0.000 X:\Anaconda\envs\marl_cav\lib\threading.py:334(notify)
    51120    0.009    0.000    0.009    0.000 {method 'squeeze' of 'numpy.ndarray' objects}
    17550    0.009    0.000    0.013    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\_VF.py:25(__getattr__)
     2574    0.008    0.000    0.085    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\utils\tensorboard\writer.py:68(add_event)
      120    0.008    0.000    0.023    0.000 ..\highway_env\road\road.py:203(straight_road_network)
     2590    0.008    0.000    0.053    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\tensorboard\summary\writer\event_file_writer.py:161(write)
     3533    0.008    0.000    0.012    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\numpy\core\_methods.py:59(_count_reduce_items)
     2119    0.008    0.000    0.008    0.000 {method 'release' of '_thread.lock' objects}
    17065    0.008    0.000    0.008    0.000 ..\highway_env\envs\highway_env_v1.py:191(_agent_is_terminal)
    20478    0.008    0.000    0.015    0.000 ..\highway_env\envs\highway_env_v1.py:156(<genexpr>)
     4373    0.007    0.000    0.049    0.000 ..\highway_env\vehicle\kinematics.py:161(lane_distance_to)
     1300    0.007    0.000    1.731    0.001 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\autograd\__init__.py:68(backward)
    17082    0.007    0.000    0.261    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\nn\modules\module.py:1092(named_parameters)
    17065    0.007    0.000    0.007    0.000 ..\highway_env\envs\common\action.py:48(controlled_vehicle)
        6    0.007    0.001    0.011    0.002 p:\学校相关\比赛、项目及其他\2022交科校赛\MARL_CAVs\MARL_CAVs-main\MARL\MaPPO.py:543(_soft_update_target)
    17082    0.007    0.000    0.268    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\nn\modules\module.py:1068(parameters)
     2590    0.007    0.000    0.077    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\tensorboard\summary\writer\event_file_writer.py:102(add_event)
      120    0.007    0.000   12.650    0.105 ..\highway_env\envs\common\abstract.py:169(reset)
     5573    0.007    0.000    0.087    0.000 <__array_function__ internals>:2(round_)
    15660    0.007    0.000    0.007    0.000 {built-in method math.sqrt}
      144    0.007    0.000    0.007    0.000 {method 'copy_' of 'torch._C.CudaFloatStorageBase' objects}
    17661    0.006    0.000    0.006    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\pandas\core\internals\managers.py:1931(<listcomp>)
     5573    0.006    0.000    0.006    0.000 ..\highway_env\vehicle\controller.py:294(index_to_speed)
     5573    0.006    0.000    0.075    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\numpy\core\fromnumeric.py:3628(round_)
        8    0.006    0.001    0.006    0.001 {built-in method nt.chmod}
     1468    0.006    0.000    0.006    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\autograd\grad_mode.py:80(__init__)
      673    0.006    0.000    0.026    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\nn\modules\module.py:223(__init__)
    35322    0.006    0.000    0.006    0.000 {function FrozenList.__getitem__ at 0x0000026FA2186840}
    48546    0.006    0.000    0.006    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\numpy\core\fromnumeric.py:1424(_squeeze_dispatcher)
    10239    0.006    0.000    0.006    0.000 ..\highway_env\envs\common\abstract.py:84(vehicle)
    35316    0.005    0.000    0.005    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\numpy\core\numerictypes.py:622(<listcomp>)
      803    0.005    0.000    0.058    0.000 ..\highway_env\vehicle\kinematics.py:36(__init__)
    16900    0.005    0.000    0.005    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\functional.py:1292(<listcomp>)
     3533    0.005    0.000    0.088    0.000 {method 'mean' of 'numpy.ndarray' objects}
      120    0.005    0.000    0.131    0.001 ..\highway_env\envs\highway_env_v1.py:220(_make_vehicles)
      360    0.005    0.000    0.011    0.000 ..\highway_env\road\lane.py:125(__init__)
       16    0.005    0.000    0.005    0.000 {built-in method nt.mkdir}
     5573    0.005    0.000    0.069    0.000 <__array_function__ internals>:2(around)
     5573    0.005    0.000    0.060    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\numpy\core\fromnumeric.py:3168(around)
    17661    0.005    0.000    0.005    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\numpy\core\fromnumeric.py:995(_argsort_dispatcher)
      803    0.005    0.000    0.005    0.000 ..\highway_env\road\lane.py:155(position)
    35323    0.005    0.000    0.005    0.000 {method 'values' of 'dict' objects}
     3413    0.005    0.000    0.005    0.000 ..\highway_env\envs\common\abstract.py:288(<listcomp>)
    10127    0.005    0.000    0.005    0.000 ..\highway_env\envs\common\abstract.py:393(_automatic_rendering)
      650    0.005    0.000    0.044    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\nn\functional.py:2637(mse_loss)
    18475    0.005    0.000    0.005    0.000 ..\highway_env\utils.py:11(do_every)
     2936    0.005    0.000    0.006    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\autograd\grad_mode.py:166(__init__)
        2    0.004    0.002    0.008    0.004 X:\Anaconda\envs\marl_cav\lib\configparser.py:991(_read)
     3171    0.004    0.000    0.004    0.000 {method 'astype' of 'numpy.ndarray' objects}
      650    0.004    0.000    0.004    0.000 {built-in method broadcast_tensors}
       96    0.004    0.000    0.004    0.000 {method '_write_file' of 'torch._C.CudaFloatStorageBase' objects}
      104    0.004    0.000    0.027    0.000 p:\学校相关\比赛、项目及其他\2022交科校赛\MARL_CAVs\MARL_CAVs-main\MARL\single_agent\Memory_common.py:40(push)
    20478    0.004    0.000    0.004    0.000 ..\highway_env\envs\highway_env_v1.py:181(<genexpr>)
      242    0.004    0.000    0.073    0.000 ..\highway_env\envs\common\abstract.py:133(define_spaces)
     1468    0.004    0.000    0.007    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\autograd\grad_mode.py:89(__exit__)
     3552    0.004    0.000    0.016    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\gym\spaces\box.py:63(_get_precision)
     1780    0.004    0.000    0.006    0.000 ..\highway_env\envs\common\action.py:163(__init__)
     3413    0.004    0.000    0.004    0.000 ..\highway_env\envs\common\abstract.py:159(_cost)
     1468    0.004    0.000    0.007    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\autograd\grad_mode.py:85(__enter__)
    30835    0.003    0.000    0.003    0.000 {method 'items' of 'collections.OrderedDict' objects}
      650    0.003    0.000    0.010    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\functional.py:42(broadcast_tensors)
     1951    0.003    0.000    0.004    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\utils\tensorboard\writer.py:64(get_logdir)
     2574    0.003    0.000    0.005    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\utils\tensorboard\writer.py:233(_check_caffe2_blob)
     2852    0.003    0.000    0.003    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\gym\spaces\space.py:19(__init__)
    11078    0.003    0.000    0.007    0.000 <string>:12(__new__)
     1184    0.003    0.000    0.050    0.000 ..\highway_env\envs\common\observation.py:163(space)
    20478    0.003    0.000    0.003    0.000 ..\highway_env\envs\highway_env_v1.py:183(<genexpr>)
      624    0.003    0.000    0.030    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\utils\tensorboard\writer.py:316(add_scalar)
     2575    0.003    0.000    0.015    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\utils\tensorboard\writer.py:248(_get_file_writer)
        1    0.003    0.003    0.011    0.011 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\serialization.py:450(_save)
     3413    0.003    0.000    0.003    0.000 ..\highway_env\envs\common\abstract.py:287(<listcomp>)
     2031    0.002    0.000    0.002    0.000 {method 'replace' of 'str' objects}
     3533    0.002    0.000    0.002    0.000 {built-in method numpy.core._multiarray_umath.normalize_axis_index}
 2022/838    0.002    0.000    0.010    0.000 ..\highway_env\envs\common\action.py:226(action_factory)
      240    0.002    0.000    0.003    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\cuda\_utils.py:8(_get_device_index)
 1426/242    0.002    0.000    0.006    0.000 ..\highway_env\envs\common\observation.py:412(observation_factory)
       96    0.002    0.000    0.012    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\serialization.py:829(load_tensor)
     2656    0.002    0.000    0.003    0.000 X:\Anaconda\envs\marl_cav\lib\threading.py:239(__enter__)
      120    0.002    0.000    0.002    0.000 {method 'copy_' of 'torch._C._TensorBase' objects}
     2608    0.002    0.000    0.003    0.000 X:\Anaconda\envs\marl_cav\lib\queue.py:206(_put)
      122    0.002    0.000    0.006    0.000 <frozen importlib._bootstrap>:966(_find_and_load)
     3413    0.002    0.000    0.002    0.000 ..\highway_env\envs\highway_env_v1.py:162(<listcomp>)
     3900    0.002    0.000    0.002    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\tensor.py:24(<genexpr>)
        8    0.002    0.000    0.025    0.003 X:\Anaconda\envs\marl_cav\lib\shutil.py:96(copyfile)
   1272/7    0.002    0.000    0.011    0.002 X:\Anaconda\envs\marl_cav\lib\copy.py:132(deepcopy)
      650    0.002    0.000    0.030    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\nn\modules\loss.py:442(__init__)
     1492    0.002    0.000    0.002    0.000 {method 'size' of 'torch._C._TensorBase' objects}
      596    0.002    0.000    0.077    0.000 ..\highway_env\vehicle\controller.py:257(__init__)
      242    0.002    0.000    0.006    0.000 ..\highway_env\envs\common\observation.py:393(__init__)
       24    0.002    0.000    0.002    0.000 {built-in method nt._isdir}
    11146    0.002    0.000    0.002    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\numpy\core\fromnumeric.py:3164(_around_dispatcher)
      360    0.002    0.000    0.005    0.000 X:\Anaconda\envs\marl_cav\lib\random.py:285(sample)
     2606    0.002    0.000    0.002    0.000 {built-in method time.time}
       96    0.002    0.000    0.002    0.000 {built-in method tensor}
     2606    0.002    0.000    0.003    0.000 X:\Anaconda\envs\marl_cav\lib\queue.py:202(_qsize)
       16    0.002    0.000    0.002    0.000 {built-in method _socket.gethostname}
     4404    0.002    0.000    0.002    0.000 {built-in method torch._C.is_grad_enabled}
     2640    0.002    0.000    0.003    0.000 X:\Anaconda\envs\marl_cav\lib\threading.py:254(_is_owned)
      650    0.002    0.000    0.028    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\nn\modules\loss.py:15(__init__)
     1184    0.001    0.000    0.002    0.000 ..\highway_env\envs\common\observation.py:130(__init__)
       23    0.001    0.000    0.001    0.000 {method 'read' of '_io.BufferedReader' objects}
     1800    0.001    0.000    0.002    0.000 X:\Anaconda\envs\marl_cav\lib\random.py:223(_randbelow)
      650    0.001    0.000    0.045    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\nn\modules\loss.py:445(forward)
      242    0.001    0.000    0.006    0.000 ..\highway_env\envs\common\action.py:199(__init__)
     2656    0.001    0.000    0.002    0.000 X:\Anaconda\envs\marl_cav\lib\threading.py:242(__exit__)
      144    0.001    0.000    0.001    0.000 {method 'set_' of 'torch._C._TensorBase' objects}
        1    0.001    0.001  545.927  545.927 <ipython-input-11-821ed2ac200f>:5(<module>)
      120    0.001    0.000    0.001    0.000 {method 'seed' of 'numpy.random.mtrand.RandomState' objects}
        1    0.001    0.001    0.004    0.004 {method 'dump' of '_pickle.Pickler' objects}
     1184    0.001    0.000    0.002    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\gym\spaces\discrete.py:14(__init__)
      568    0.001    0.000    0.001    0.000 {built-in method _thread.allocate_lock}
      803    0.001    0.000    0.059    0.000 ..\highway_env\vehicle\controller.py:35(__init__)
        1    0.001    0.001    0.016    0.016 {method 'load' of '_pickle.Unpickler' objects}
     1184    0.001    0.000    0.003    0.000 ..\highway_env\envs\common\action.py:186(space)
     1780    0.001    0.000    0.001    0.000 ..\highway_env\envs\common\action.py:184(<dictcomp>)
      244    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:157(_get_module_lock)
      484    0.001    0.000    0.002    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\gym\spaces\tuple.py:13(__init__)
        6    0.001    0.000    0.001    0.000 {built-in method _codecs.utf_8_decode}
     1950    0.001    0.000    0.001    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\autograd\variable.py:6(__instancecheck__)
       96    0.001    0.000    0.001    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\tensor.py:83(__reduce_ex__)
      207    0.001    0.000    0.017    0.000 ..\highway_env\vehicle\behavior.py:42(__init__)
        1    0.001    0.001    0.017    0.017 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\serialization.py:824(_load)
       48    0.001    0.000    0.006    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\tensor.py:41(__deepcopy__)
     1300    0.001    0.000    0.001    0.000 {method 'numel' of 'torch._C._TensorBase' objects}
       16    0.001    0.000    0.001    0.000 {built-in method _thread.start_new_thread}
     1300    0.001    0.000    0.001    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\autograd\__init__.py:60(_tensor_or_tensors_to_tuple)
     1951    0.001    0.000    0.001    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\tensorboard\summary\writer\event_file_writer.py:98(get_logdir)
      120    0.001    0.000    0.186    0.002 ..\highway_env\envs\highway_env_v1.py:195(_reset)
     2022    0.001    0.000    0.001    0.000 ..\highway_env\envs\common\action.py:19(__init__)
     2643    0.001    0.000    0.001    0.000 {method 'append' of 'collections.deque' objects}
      596    0.001    0.000    0.004    0.000 ..\highway_env\envs\common\action.py:214(vehicle_class)
       16    0.001    0.000    0.075    0.005 X:\Anaconda\envs\marl_cav\lib\site-packages\tensorboard\summary\writer\event_file_writer.py:54(__init__)
      120    0.001    0.000    0.001    0.000 {function Random.seed at 0x0000026F979FEE18}
      242    0.001    0.000    0.052    0.000 ..\highway_env\envs\common\observation.py:405(space)
      120    0.001    0.000    0.051    0.000 ..\highway_env\envs\highway_env_v1.py:203(_make_road)
      242    0.001    0.000    0.050    0.000 ..\highway_env\envs\common\observation.py:406(<listcomp>)
     2391    0.001    0.000    0.001    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\serialization.py:453(persistent_id)
      120    0.001    0.000    0.001    0.000 {built-in method nt.urandom}
       68    0.001    0.000    0.002    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\nn\modules\module.py:924(_load_from_state_dict)
     1426    0.001    0.000    0.001    0.000 ..\highway_env\envs\common\observation.py:18(__init__)
     2936    0.001    0.000    0.001    0.000 {built-in method torch._C._set_grad_enabled}
     2071    0.001    0.000    0.001    0.000 {method 'remove' of 'collections.deque' objects}
        1    0.001    0.001    0.013    0.013 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\utils\tensorboard\writer.py:161(__init__)
     2656    0.001    0.000    0.001    0.000 {method '__enter__' of '_thread.lock' objects}
      484    0.001    0.000    0.001    0.000 {method 'match' of '_sre.SRE_Pattern' objects}
       96    0.001    0.000    0.006    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\_utils.py:48(_cuda)
       13    0.001    0.000    0.001    0.000 p:\学校相关\比赛、项目及其他\2022交科校赛\MARL_CAVs\MARL_CAVs-main\MARL\single_agent\Memory_common.py:68(reset)
     1950    0.001    0.000    0.001    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\functional.py:69(<genexpr>)
     3204    0.001    0.000    0.001    0.000 {method 'getrandbits' of '_random.Random' objects}
      650    0.001    0.000    0.001    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\nn\functional.py:2647(<listcomp>)
       24    0.001    0.000    0.001    0.000 {method 'clone' of 'torch._C._TensorBase' objects}
      244    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:78(acquire)
     58/4    0.000    0.000    0.275    0.069 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\nn\modules\module.py:357(_apply)
      120    0.000    0.000    0.001    0.000 X:\Anaconda\envs\marl_cav\lib\random.py:96(seed)
      207    0.000    0.000    0.002    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\numpy\core\fromnumeric.py:70(_wrapreduction)
      120    0.000    0.000    0.001    0.000 X:\Anaconda\envs\marl_cav\lib\random.py:680(getrandbits)
     64/7    0.000    0.000    0.011    0.002 X:\Anaconda\envs\marl_cav\lib\copy.py:236(_deepcopy_dict)
       11    0.000    0.000    0.000    0.000 {method 'write' of '_io.BufferedWriter' objects}
      244    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:58(__init__)
      650    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\nn\_reduction.py:7(get_enum)
     2656    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
      207    0.000    0.000    0.002    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\numpy\core\fromnumeric.py:2105(sum)
      242    0.000    0.000    0.004    0.000 ..\highway_env\envs\common\action.py:212(<listcomp>)
     2391    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\__init__.py:265(is_storage)
      120    0.000    0.000    0.008    0.000 ..\highway_env\utils.py:20(class_from_path)
      120    0.000    0.000    0.006    0.000 ..\highway_env\envs\highway_env_v1.py:248(<listcomp>)
      360    0.000    0.000    0.000    0.000 ..\highway_env\road\road.py:25(add_lane)
    232/4    0.000    0.000    0.004    0.001 X:\Anaconda\envs\marl_cav\lib\copy.py:268(_reconstruct)
      122    0.000    0.000    0.007    0.000 X:\Anaconda\envs\marl_cav\lib\importlib\__init__.py:108(import_module)
      244    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:103(release)
      240    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\_utils.py:461(_get_device_index)
      596    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
      242    0.000    0.000    0.005    0.000 ..\highway_env\envs\common\action.py:211(space)
      150    0.000    0.000    0.000    0.000 {method 'search' of '_sre.SRE_Pattern' objects}
       96    0.000    0.000    0.012    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\serialization.py:836(persistent_load)
       12    0.000    0.000    0.002    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\nn\modules\linear.py:74(__init__)
       74    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\ntpath.py:122(splitdrive)
        8    0.000    0.000    0.036    0.004 X:\Anaconda\envs\marl_cav\lib\shutil.py:231(copy)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\serialization.py:254(__init__)
       48    0.000    0.000    0.003    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\storage.py:40(clone)
        2    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\configparser.py:1113(_join_multiline_values)
       48    0.000    0.000    0.000    0.000 {method 'new' of 'torch._C._TensorBase' objects}
      244    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:176(cb)
      396    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\copy.py:252(_keep_alive)
      144    0.000    0.000    0.001    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\cuda\__init__.py:457(_lazy_new)
       12    0.000    0.000    0.001    0.000 X:\Anaconda\envs\marl_cav\lib\configparser.py:1219(__init__)
       96    0.000    0.000    0.002    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\_utils.py:130(_rebuild_tensor)
     1184    0.000    0.000    0.000    0.000 ..\highway_env\envs\common\observation.py:39(observer_vehicle)
       64    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\threading.py:215(__init__)
       26    0.000    0.000    0.001    0.000 X:\Anaconda\envs\marl_cav\lib\ntpath.py:200(split)
      232    0.000    0.000    0.000    0.000 {method '__reduce_ex__' of 'object' objects}
      207    0.000    0.000    0.003    0.000 <__array_function__ internals>:2(sum)
      240    0.000    0.000    0.000    0.000 {method 'storage' of 'torch._C._TensorBase' objects}
        2    0.000    0.000    0.000    0.000 {built-in method builtins.compile}
     1184    0.000    0.000    0.000    0.000 ..\highway_env\envs\common\action.py:55(controlled_vehicle)
        1    0.000    0.000    0.010    0.010 <ipython-input-1-9f27055c2193>:40(parse_args)
        2    0.000    0.000    0.000    0.000 {built-in method builtins.dir}
        2    0.000    0.000    0.011    0.005 X:\Anaconda\envs\marl_cav\lib\configparser.py:679(read)
      122    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap>:147(__enter__)
      122    0.000    0.000    0.007    0.000 <frozen importlib._bootstrap>:982(_gcd_import)
       32    0.000    0.000    0.058    0.002 X:\Anaconda\envs\marl_cav\lib\threading.py:263(wait)
       24    0.000    0.000    0.000    0.000 {method 'uniform_' of 'torch._C._TensorBase' objects}
       48    0.000    0.000    0.000    0.000 {built-in method builtins.setattr}
       96    0.000    0.000    0.002    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\_utils.py:136(_rebuild_tensor_v2)
       96    0.000    0.000    0.009    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\serialization.py:149(_cuda_deserialize)
      120    0.000    0.000    0.000    0.000 {method 'rsplit' of 'str' objects}
     68/4    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\nn\modules\module.py:884(state_dict)
        1    0.000    0.000    0.000    0.000 {built-in method nt.listdir}
   138/69    0.000    0.000    0.001    0.000 X:\Anaconda\envs\marl_cav\lib\configparser.py:765(get)
       96    0.000    0.000    0.003    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\serialization.py:131(validate_cuda_device)
       32    0.000    0.000    0.028    0.001 X:\Anaconda\envs\marl_cav\lib\queue.py:72(join)
      846    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
     1800    0.000    0.000    0.000    0.000 {method 'bit_length' of 'int' objects}
      144    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\cuda\__init__.py:222(__enter__)
       16    0.000    0.000    0.030    0.002 X:\Anaconda\envs\marl_cav\lib\threading.py:533(wait)
      144    0.000    0.000    0.000    0.000 {built-in method torch._C._cuda_getDevice}
      207    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\numpy\core\fromnumeric.py:71(<dictcomp>)
       16    0.000    0.000    0.011    0.001 X:\Anaconda\envs\marl_cav\lib\os.py:195(makedirs)
       24    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\ntpath.py:75(join)
       24    0.000    0.000    0.001    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\nn\parameter.py:28(__deepcopy__)
      154    0.000    0.000    0.000    0.000 {method 'group' of '_sre.SRE_Match' objects}
       16    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\threading.py:757(__init__)
        8    0.000    0.000    0.009    0.001 X:\Anaconda\envs\marl_cav\lib\shutil.py:125(copymode)
      120    0.000    0.000    0.000    0.000 {built-in method from_bytes}
     68/4    0.000    0.000    0.002    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\nn\modules\module.py:1029(load)
        1    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\serialization.py:241(__init__)
       96    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\serialization.py:272(_is_compressed_file)
       16    0.000    0.000    0.002    0.000 X:\Anaconda\envs\marl_cav\lib\threading.py:1024(join)
       48    0.000    0.000    0.000    0.000 {built-in method _has_compatible_shallow_copy_type}
      144    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\cuda\__init__.py:218(__init__)
      168    0.000    0.000    0.000    0.000 X:\Anaconda\envs\marl_cav\lib\site-packages\torch\nn\modules\module.py:1175(named_children)
      122    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:917(_sanity_check)
